epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
10.0,45,2019,3,1,5,2,0,0,0,1,1,0,90,1,1,0,2,0,5,12,17,0,2,5,2,1,1,0,0,31,2,20,28,2,0,8,0,2,27,161,2,0,0,0,0,52,3,0,0,1,0,1,0,16,0,3,77,0,0,11,1,0,7,7,41,1,3,12,0,5,7,3,0,0,0,16,1,46,4,0,0,0,8,30,1,2,15,34,1,0,1,1,0,0,13,2,1,10,0,17,0,0,5,4,0,0,21,9,0,1,1,0,6,4,4,4,20,9,1,0,19,0,7,3,1,13,0,1,5,2,2,0,9,1,1,2,1,7,17,3,0,1,0,0,4,27,0,0,2,0,2,64,0,1,1,3,0,2,4,4,11,0,22,11,0,6,11,15,1,12,3,1,0,2,0,6,2
10.0,45,2019,4,3,0,7,2,0,0,0,0,5,102,2,0,3,0,0,0,5,12,1,0,0,0,0,0,1,0,31,0,2,28,0,0,22,0,0,10,176,0,1,4,0,1,56,18,5,1,0,4,9,2,20,0,4,83,0,1,0,3,9,5,3,45,0,2,8,8,1,4,5,0,0,0,20,10,47,1,0,0,3,11,25,0,2,6,15,0,1,3,0,0,9,7,2,1,12,0,17,0,0,4,0,0,0,29,1,0,5,5,1,3,1,0,2,23,1,0,0,1,4,4,3,3,3,2,1,3,0,1,0,0,3,1,1,0,5,11,0,0,4,0,2,6,10,0,0,1,2,0,56,2,0,1,1,2,3,4,2,13,0,8,2,0,10,6,14,2,7,6,0,0,0,1,0,2
10.0,45,2019,5,1,4,0,0,0,0,1,2,0,115,0,0,1,0,1,0,12,6,0,0,0,4,0,0,2,2,50,0,17,33,0,0,4,0,5,23,128,0,5,0,0,2,46,20,3,1,1,1,3,2,19,6,0,113,0,0,1,0,1,7,4,39,3,10,0,8,1,3,0,2,0,5,32,1,65,4,0,0,4,9,29,0,2,7,34,7,0,1,0,0,5,18,1,4,17,9,29,6,0,4,0,0,0,17,7,0,2,0,0,8,1,0,0,14,0,0,1,11,0,3,0,4,12,0,1,1,4,0,0,1,0,2,1,0,2,23,2,0,11,0,1,5,13,0,3,3,0,2,37,1,0,0,0,0,4,0,0,10,0,10,5,0,3,8,7,0,4,3,0,0,2,1,1,0
10.0,45,2019,6,0,1,7,0,1,1,3,0,0,97,5,3,2,3,0,3,8,18,1,0,0,5,0,0,0,0,33,0,13,21,0,0,6,1,0,17,132,0,2,0,2,0,49,32,0,6,6,0,4,3,13,1,3,128,0,2,0,3,1,7,3,24,0,3,11,3,6,4,0,0,2,0,19,1,82,0,0,1,2,5,32,0,6,7,19,0,0,0,2,1,4,17,1,1,11,2,39,0,0,0,0,0,0,40,5,7,0,2,0,6,0,5,0,8,0,0,5,16,3,3,1,0,10,0,1,0,0,2,4,0,1,0,0,2,2,21,2,0,0,5,2,3,23,0,0,0,1,1,30,0,0,2,3,0,8,0,0,9,0,7,6,1,2,2,13,0,7,3,4,2,1,1,1,2
10.0,45,2019,7,0,0,1,0,0,0,7,2,2,118,5,1,0,0,2,0,7,9,0,0,0,0,5,3,0,0,23,0,4,25,0,1,11,0,4,22,110,0,0,0,0,0,58,37,0,10,1,2,0,1,28,2,5,70,3,2,1,0,0,8,7,47,0,0,10,8,1,4,1,1,1,6,21,3,61,0,5,1,1,5,26,0,13,9,22,0,0,0,0,1,5,5,2,5,20,0,18,0,0,2,4,0,1,32,2,5,0,2,0,12,0,0,1,14,0,1,0,6,0,7,1,0,6,0,0,2,6,2,0,2,0,4,0,0,9,15,0,0,1,7,0,3,4,1,1,3,1,5,25,7,3,0,0,0,5,2,0,9,0,11,7,0,9,10,13,4,16,2,0,0,9,0,1,0
10.0,45,2019,8,1,1,0,2,2,0,0,0,6,92,0,4,0,3,1,9,13,10,1,0,2,4,1,0,1,1,25,0,16,27,1,0,3,0,4,21,108,0,1,10,4,1,46,47,7,4,0,0,1,0,16,0,3,95,0,3,3,0,0,2,7,35,0,5,7,4,0,0,0,2,2,0,18,0,83,0,0,0,3,14,13,1,0,9,26,2,1,0,0,0,1,12,4,0,8,1,23,1,2,6,1,0,0,23,11,0,6,0,0,0,4,0,0,15,1,6,0,14,0,0,4,0,18,2,0,6,0,0,0,3,0,3,6,0,4,20,2,1,0,0,2,0,4,0,0,3,0,0,52,6,8,3,0,6,0,2,3,6,1,7,10,0,7,9,11,0,13,3,1,1,0,5,3,2
10.0,45,2019,9,0,0,1,2,0,0,1,0,1,78,5,1,1,0,4,0,13,21,0,1,2,0,0,0,3,0,10,0,8,18,0,1,9,0,0,22,224,3,0,0,0,2,43,51,0,8,0,0,0,2,12,0,0,68,0,0,4,0,0,10,1,24,3,2,2,0,0,0,3,1,2,1,21,1,48,0,1,0,0,8,18,0,7,2,26,3,2,1,0,0,0,9,0,0,12,2,29,1,0,1,7,2,5,21,7,6,1,0,0,3,0,0,1,17,0,0,0,8,0,3,4,1,14,4,1,6,1,0,0,0,0,4,0,0,3,16,2,2,2,0,0,7,14,3,2,3,4,0,65,0,0,3,0,0,4,0,0,7,0,9,10,0,0,13,14,2,5,4,0,1,5,1,4,2
10.0,45,2019,10,0,2,4,0,0,0,1,2,3,94,0,0,4,0,8,2,10,12,0,0,0,0,0,3,2,1,23,0,8,28,0,0,3,1,1,22,273,6,1,2,0,0,56,156,2,1,0,0,0,0,31,0,4,79,0,0,7,0,3,10,0,42,6,1,9,6,1,0,6,3,0,1,14,1,0,0,0,0,3,1,25,1,9,6,9,5,1,0,0,3,0,20,2,2,17,0,25,0,1,0,0,0,0,24,7,1,2,2,0,18,4,7,0,18,0,0,0,11,0,1,5,3,14,1,0,3,0,2,0,3,0,5,3,2,8,21,2,0,0,5,0,6,28,0,0,4,0,0,49,2,1,1,0,7,2,2,0,13,1,12,7,0,5,9,10,0,9,9,2,2,2,0,0,1
10.0,45,2019,11,0,3,0,2,1,0,0,6,2,86,3,4,0,3,0,3,12,12,0,2,3,0,1,2,0,0,22,0,6,19,0,0,7,2,0,10,462,0,2,3,4,4,38,141,3,2,3,1,0,0,15,0,2,88,0,2,0,3,0,6,0,34,11,0,8,28,0,3,5,6,1,4,21,2,0,4,0,0,2,12,16,2,5,8,21,0,0,1,0,2,0,7,3,0,12,1,35,0,0,0,3,0,2,20,1,3,3,0,1,0,1,1,0,0,0,5,0,6,2,3,9,0,8,0,9,0,0,0,0,2,0,1,2,0,2,34,0,1,1,0,0,0,27,0,0,3,0,5,76,0,0,0,2,2,7,1,0,11,0,8,4,4,7,4,6,0,5,7,2,13,0,2,2,0
10.0,45,2019,12,0,5,4,1,1,0,0,0,0,85,1,2,0,0,0,0,11,7,2,0,1,0,2,1,0,2,9,0,8,14,1,0,6,0,0,23,436,1,0,5,0,2,39,115,0,1,4,1,0,0,20,0,4,89,2,0,0,0,0,9,0,44,0,1,0,17,6,2,2,2,0,2,13,0,0,1,0,0,1,7,17,2,3,14,12,1,3,5,2,3,0,4,0,0,7,2,24,1,1,0,0,1,0,20,3,0,0,0,0,8,0,1,1,27,6,0,0,12,0,0,3,1,9,0,0,0,0,0,2,1,1,0,4,0,7,21,1,0,3,0,0,0,26,0,0,0,0,2,50,0,0,0,1,3,0,0,2,29,0,8,24,0,0,9,8,1,7,4,2,0,1,3,2,2
10.0,46,2019,1,0,3,0,3,1,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,6,14,0,3,13,0,2,0,0,3,2,0,0,0,0,0,0,0,4,0,0,2,2,2,4,2,0,0,10,0,0,0,0,7,2,0,1,0,3,5,0,0,0,3,0,0,1,1,1,2,0,10,0,2,0,0,0,0,1,0,7,0,4,1,4,0,3,0,0,2,0,0,0,0,3,1,1,0,0,2,0,0,0,1,5,5,0,2,4,0,2,1,4,0,0,0,0,7,0,0,0,0,3,0,2,0,3,2,6,1,20,0,0,1,1,0,0,5,6,0,0,0,0,5,0,0,0,1,0,1,0,0,0,2,0,0,0,4,1,4,0,0,1,0,0,1,2,1,0
10.0,46,2019,2,0,0,5,0,2,0,0,0,2,5,0,0,0,0,2,9,11,1,7,1,2,3,0,1,1,1,4,0,0,14,0,0,2,0,1,2,2,1,0,0,0,4,7,0,0,0,0,1,0,0,0,2,0,5,1,2,2,0,1,0,1,5,0,0,1,2,0,7,2,0,4,0,1,0,1,4,0,2,1,0,5,1,1,2,7,0,7,0,0,0,0,2,6,1,0,1,0,0,0,3,3,0,2,3,0,0,1,0,6,0,0,1,4,6,2,0,2,0,0,0,2,0,11,0,1,0,0,1,0,0,0,3,1,0,2,16,3,0,1,0,0,3,6,0,2,0,1,0,3,2,10,3,0,1,0,0,0,0,0,3,0,2,2,0,1,0,4,2,1,2,2,0,0,3
10.0,46,2019,3,1,0,0,6,2,5,1,0,4,4,1,0,2,2,0,0,3,0,2,0,0,1,0,2,0,0,0,3,0,6,0,0,1,0,0,0,4,0,4,1,3,3,5,6,2,2,2,0,1,0,0,0,0,10,0,0,13,0,0,0,3,0,2,3,2,0,3,0,1,0,0,0,5,1,3,0,0,0,0,2,3,0,3,11,3,0,2,0,0,2,0,0,1,0,0,1,0,4,0,0,0,0,0,2,2,3,2,1,1,1,5,0,0,3,5,11,0,2,1,8,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,16,1,2,2,0,0,1,8,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,4,0,5,3,0,1,0,0,0,0,2,1,3,12,0
10.0,46,2019,4,3,4,0,0,3,0,1,2,0,3,3,2,4,3,2,0,1,0,1,0,0,2,0,0,1,0,0,0,3,6,0,0,2,1,8,3,4,0,0,0,0,1,0,3,0,0,0,0,0,0,1,12,2,6,0,0,2,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,2,0,2,0,3,1,1,0,1,1,1,0,1,6,7,0,0,3,4,1,2,0,0,0,0,6,1,0,4,10,5,0,2,0,1,2,3,0,0,8,0,6,0,1,0,1,1,3,6,3,0,2,0,0,1,0,0,2,0,0,1,24,0,5,0,1,0,0,3,7,0,0,1,0,5,0,0,4,0,1,0,3,1,0,0,6,0,1,2,1,1,0,1,4,0,0,0,0,0,0
10.0,46,2019,5,2,2,2,0,0,0,0,0,2,2,2,0,3,0,0,1,1,0,0,0,4,0,0,1,0,1,9,2,0,4,0,4,2,0,0,0,0,9,0,1,0,0,4,0,1,0,0,0,0,0,5,0,2,10,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,1,0,0,1,0,2,1,9,1,3,0,3,1,2,0,0,0,0,6,0,0,3,0,0,1,0,1,0,1,5,0,0,4,0,0,0,0,1,4,0,1,0,0,11,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0,22,2,2,5,1,0,4,4,1,0,0,0,0,4,1,2,1,8,0,1,1,3,1,0,0,0,2,2,1,0,3,0,1,0,2,0,0,5,1
10.0,46,2019,6,0,1,0,0,0,0,2,0,0,6,2,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,7,0,0,1,1,0,3,0,0,0,2,0,2,3,2,0,0,0,0,1,0,1,0,0,6,1,3,3,1,0,2,1,1,1,4,3,0,1,0,1,5,0,0,8,1,0,0,3,0,0,0,4,0,0,2,4,4,1,0,1,0,0,0,0,0,2,2,1,0,12,4,0,0,0,0,2,5,0,0,1,0,0,0,0,5,1,0,1,1,2,0,0,0,7,0,0,0,0,0,0,0,1,0,0,6,0,13,0,2,1,0,1,0,4,1,1,0,2,5,3,0,5,2,1,0,0,0,0,1,4,0,3,0,2,3,2,0,0,0,0,1,2,0,9,0
10.0,46,2019,7,0,1,0,0,4,3,3,0,2,1,0,0,0,0,0,0,1,0,0,1,3,2,0,1,5,5,3,0,2,9,1,2,1,0,0,5,0,0,5,0,0,0,4,1,2,0,0,6,4,3,8,0,10,12,1,0,0,0,0,6,8,5,0,4,1,5,0,0,1,0,1,0,6,4,1,0,4,0,2,5,6,0,0,0,0,8,0,0,0,4,4,1,1,0,0,0,0,0,1,1,0,3,1,6,2,0,2,1,2,6,1,4,0,13,0,0,10,5,0,0,0,0,8,0,0,0,3,1,7,0,2,0,0,0,7,20,1,1,1,0,5,0,4,0,1,0,4,1,0,0,0,0,3,2,3,0,2,0,1,1,0,1,5,1,4,0,0,3,3,0,0,3,0,3
10.0,46,2019,8,0,0,0,2,4,0,0,1,0,5,0,0,1,1,1,4,3,0,0,0,0,0,0,4,1,4,10,0,3,10,0,1,4,0,3,0,0,5,0,0,0,0,4,0,0,0,7,8,0,1,4,0,2,9,0,0,0,1,0,1,7,13,0,9,4,0,0,9,0,0,1,0,3,1,0,0,0,2,1,4,2,0,4,1,7,1,1,0,3,2,1,7,3,1,3,3,1,0,2,9,0,0,1,2,0,1,0,0,0,0,0,0,3,11,0,1,5,3,0,1,0,0,4,0,2,0,0,2,0,0,0,6,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,8,3,0,2,3,1,5,0,0,4,0,0,1,5,1,0,0,0,6,3
10.0,46,2019,9,0,0,0,2,6,0,0,3,2,5,1,6,4,5,3,0,8,5,0,4,0,0,4,0,0,3,3,5,0,14,0,0,1,3,4,0,3,1,0,0,0,0,9,0,2,0,0,0,0,0,1,0,0,14,0,1,0,5,1,0,2,8,2,1,1,0,2,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,2,0,4,1,3,0,1,1,2,4,5,1,0,1,7,0,0,3,0,0,7,1,0,0,1,0,0,0,4,2,0,0,7,9,0,0,0,2,0,0,0,1,3,0,3,0,9,0,0,1,0,0,3,3,0,0,1,2,0,4,0,0,0,2,0,0,1,0,0,0,4,3,12,0,5,0,2,1,7,0,0,0,0,2,0
10.0,46,2019,10,1,0,0,0,0,1,0,3,0,9,0,0,2,0,0,7,0,3,0,0,1,0,4,0,1,3,0,0,0,7,0,3,0,0,2,2,49,3,3,3,2,0,5,23,0,5,0,0,0,2,3,3,0,14,0,0,0,1,0,2,1,4,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,7,1,0,6,2,0,0,0,2,1,0,0,3,0,0,0,2,1,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,6,7,2,0,5,3,0,0,8,2,0,2,1,2,0,4,0,0,16,0,0,0,4,4,1,6,0,4,2,0,0,0,0,3,0,0,0,3,0,0,0,1,2,0,1,2,0,2,1,4,3,0,0,0,0,1,0
10.0,46,2019,11,2,4,0,0,6,1,0,0,0,6,0,0,1,0,1,5,10,2,3,2,4,1,0,0,1,2,11,0,3,8,0,0,0,3,0,2,45,0,1,0,0,0,6,6,0,1,0,0,0,0,1,1,1,19,2,1,4,0,1,0,4,7,0,1,0,2,0,0,2,2,0,0,5,5,2,0,0,0,4,4,3,1,0,3,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,7,10,0,0,4,0,4,0,0,1,0,1,0,0,5,7,6,3,5,2,0,0,0,0,3,1,2,0,0,0,0,5,2,18,0,1,4,8,0,4,7,0,0,1,0,2,9,3,0,0,0,0,1,1,0,2,1,1,2,0,1,0,1,0,4,0,4,3,0,0,0,2
10.0,46,2019,12,0,2,0,2,0,0,0,0,0,7,0,0,0,3,1,1,0,0,7,0,0,0,1,0,0,4,8,0,5,1,2,0,1,0,0,1,48,0,0,0,0,0,10,28,0,4,1,5,0,0,5,0,1,9,1,0,0,5,2,4,1,7,4,0,0,1,1,1,2,0,0,0,1,3,0,0,1,0,1,3,0,0,0,2,8,0,0,1,2,0,0,0,1,1,3,0,1,0,0,0,0,2,2,9,1,0,1,0,1,2,0,0,0,12,0,0,0,0,2,0,0,3,7,1,4,0,0,0,0,0,0,0,0,3,0,14,1,0,1,0,0,2,6,2,0,0,0,1,4,0,5,0,0,3,0,0,0,2,0,2,2,1,0,0,6,0,3,1,0,0,0,3,0,0
10.0,47,2019,1,1,0,1,0,1,0,1,0,1,0,2,1,3,2,3,2,3,3,0,1,0,0,3,3,0,0,2,0,0,2,0,2,0,1,1,1,15,1,0,0,0,3,6,0,0,0,0,0,0,0,2,2,0,4,0,0,2,0,0,1,0,5,1,0,0,0,0,1,2,1,0,0,6,0,0,1,0,0,1,3,0,0,1,1,0,4,3,0,0,0,0,0,0,0,6,2,1,0,1,0,0,2,0,5,0,0,2,4,1,0,2,3,0,5,3,0,0,0,0,0,2,2,9,1,0,1,0,0,4,2,3,0,0,2,0,7,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,3,0,1,0,0,1,0,0,6,2,1,1,1,0
10.0,47,2019,2,3,2,0,3,1,0,0,1,3,0,1,1,1,1,1,1,0,0,4,0,1,0,1,0,1,2,8,0,8,0,0,0,0,0,0,0,55,0,3,1,5,1,6,0,0,2,1,0,1,0,5,3,5,7,0,4,0,7,4,2,0,7,0,4,2,3,0,2,0,0,1,0,5,6,2,5,2,1,1,3,1,0,0,0,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,2,4,0,2,0,0,1,0,3,2,0,1,3,0,2,1,1,0,2,4,3,0,0,5,0,5,0,1,0,1,0,2,0,0,3,0,0,1,2,0,5,2,0,0,0,3,1,2,1,2,3,3,0,3,0,0,2,0,0,0,2,0,0,0,0,2
10.0,47,2019,3,0,1,1,1,0,0,0,1,2,7,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,1,3,0,0,2,0,0,1,0,0,7,81,0,2,0,1,1,1,0,0,0,0,4,0,7,2,0,0,4,0,0,0,0,0,6,1,6,0,0,0,3,0,12,0,0,1,0,4,4,4,0,0,0,0,3,3,2,0,0,5,2,0,5,0,9,2,2,0,0,0,2,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,3,2,2,1,0,4,4,1,0,3,0,3,0,0,0,1,0,0,1,3,0,1,2,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,2,2,2,0,3,0,0,0,1,0,2,5,2,3,2,1,0,0,3,0,1,0
10.0,47,2019,4,0,1,1,0,1,0,0,0,3,3,0,3,0,0,1,0,1,3,0,1,0,0,0,1,0,0,3,0,0,5,6,0,3,0,2,3,70,1,1,0,3,1,5,0,0,0,1,0,0,1,0,0,1,1,0,8,4,0,0,0,7,4,2,3,0,1,0,0,3,0,0,0,3,0,0,0,2,0,0,1,0,1,3,0,0,0,0,0,0,2,1,1,0,1,5,0,0,1,0,0,1,0,4,1,1,3,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,4,2,0,1,0,1,3,2,0,2,0,2,1,0,8,0,3,0,0,0,8,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,3,1,3,2,0,2,0,1,1,0,0,2,0,3,0
10.0,47,2019,5,2,1,1,4,0,0,0,0,0,3,0,3,0,1,1,7,1,3,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,5,0,2,28,0,1,1,0,0,0,0,8,0,6,0,0,0,3,3,1,1,0,0,3,0,0,3,0,2,0,0,0,12,0,0,2,0,1,0,5,0,1,0,2,0,2,6,5,0,1,0,5,0,0,0,0,2,0,1,3,2,6,0,0,3,2,1,2,0,1,4,0,0,1,4,4,0,0,0,4,0,2,2,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,0,5,0,0,0,2,0,1,5,0,0,3,2,0,10,0,0,1,0,0,0,1,2,0,2,0,2,2,0,0,2,0,5,1,0,0,1,1,1,0
10.0,47,2019,6,4,0,0,4,0,0,0,0,0,10,0,1,4,2,0,0,1,0,0,0,0,1,2,0,0,4,0,6,0,0,0,0,0,0,1,3,50,2,1,4,0,0,0,31,0,0,0,0,0,0,2,2,0,10,3,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,7,4,0,4,0,2,0,3,3,0,0,1,0,6,0,4,0,0,1,0,4,0,1,3,0,0,3,0,0,3,0,0,0,2,0,0,3,1,1,0,1,1,2,1,0,1,2,1,8,0,4,1,0,1,1,0,0,0,0,0,1,0,0,2,2,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,4,3,0,3,0,0,2,0,0,4,0,0,0,2,0,3
10.0,47,2019,7,5,0,0,0,0,6,4,0,1,4,3,0,0,0,0,0,1,0,2,0,1,0,4,5,0,0,5,1,6,0,0,0,0,1,1,0,42,3,0,1,0,0,2,32,0,1,2,1,0,10,0,6,0,11,1,0,2,3,0,4,0,1,8,5,1,0,5,3,0,2,0,3,6,2,2,0,3,0,1,1,0,2,4,0,0,0,1,5,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,1,0,3,0,0,6,6,2,0,2,1,5,3,0,0,0,0,2,0,0,1,0,0,0,0,5,0,2,0,0,1,0,1,0,1,1,0,0,3,0,1,4,1,1,2,3,0,0,0,4,2,1,2,0,3,1,3,2,1,11,0,0,0,0
10.0,47,2019,8,0,0,0,2,0,0,0,2,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,4,0,2,4,53,0,0,0,0,0,4,14,0,2,3,0,2,0,0,0,0,2,5,4,2,0,6,2,1,7,0,3,2,0,1,0,4,0,0,0,0,0,2,5,6,0,0,3,2,2,0,7,0,0,0,0,0,1,0,7,0,0,0,0,2,0,3,8,0,0,0,6,0,1,0,0,0,0,2,0,4,4,5,0,0,0,0,2,2,0,0,0,8,0,2,0,7,5,2,4,1,0,2,4,3,0,1,1,0,1,11,0,0,1,1,2,6,0,0,7,0,2,0,0,2,1,1,5,3,1,0,0,0,1,1,0,0,0,0,0,0,7
10.0,47,2019,9,0,1,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,3,0,4,0,1,0,0,2,0,12,3,0,6,0,0,0,0,0,13,15,0,0,4,1,0,4,10,3,0,1,5,1,0,0,0,9,14,3,1,1,2,2,0,0,9,2,0,0,0,0,7,0,0,0,3,0,3,0,4,2,0,3,3,10,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,0,4,7,1,6,0,2,0,1,1,2,1,1,0,1,0,3,0,0,1,2,2,0,7,0,0,1,2,3,1,0,1,1,0,1,0,1,0,5,2,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,5,0,1,5,0,0,2,1,0,0,0,0,0,1
10.0,47,2019,10,5,2,0,1,0,0,0,1,2,3,1,0,0,0,0,3,2,0,0,0,2,0,1,2,0,0,0,3,1,1,0,3,0,0,0,1,24,1,1,0,0,0,1,15,2,2,0,2,7,0,0,0,3,4,0,0,0,0,0,2,0,6,0,0,1,0,0,0,0,0,2,0,2,0,11,0,3,3,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,3,0,0,0,3,2,1,0,5,0,0,2,0,0,0,0,0,5,4,4,0,3,0,1,0,4,0,5,0,0,0,0,6,0,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,2,0,0,2,2,0,4,2,2,0,0,0,0,0,0
10.0,47,2019,11,5,0,1,0,0,1,9,1,1,2,0,0,1,0,3,0,1,0,1,4,3,0,0,1,0,0,0,0,0,0,11,0,0,0,5,2,22,1,2,0,0,0,2,9,0,1,0,4,0,0,2,0,1,0,0,0,5,0,3,5,2,3,0,2,7,0,0,0,2,0,0,2,0,1,0,1,0,3,0,2,0,0,4,0,5,2,0,1,0,1,0,0,3,2,2,0,2,0,0,1,0,5,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,1,3,3,1,0,0,2,4,0,6,0,2,0,1,0,0,0,2,2,0,1,1,0,3,0,0,4,0,1,1,0,3,0,0,0,7,1,4,3,2,0,2,1,3,0,2,0,0,0,2,1,2,0,2,0,0,0
10.0,47,2019,12,1,0,0,0,2,0,0,0,2,4,0,0,2,0,3,0,2,1,0,1,1,0,0,0,1,0,5,0,1,3,0,6,2,1,0,1,55,0,3,0,4,0,3,15,1,0,0,0,0,0,0,1,4,12,1,1,0,1,2,1,0,7,0,10,5,2,0,0,0,3,0,0,3,1,0,1,0,1,5,2,5,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,1,1,0,1,6,2,3,0,2,0,1,2,0,0,0,0,0,0,4,0,1,1,0,1,4,0,1,0,0,4,0,2,1,0,0,2,0,1,8,0,1,0,0,0,7,0,1,2,0,1,0,0,0,2,0,8,3,0,0,0,3,0,3
10.0,48,2019,1,0,0,0,2,2,2,0,0,2,1,4,0,0,0,1,3,0,4,0,0,5,2,0,1,0,4,9,0,4,2,1,0,0,0,0,0,18,0,3,2,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,3,1,1,0,5,3,0,3,0,0,1,17,0,55,1,0,3,2,6,0,6,1,2,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,0,0,2,0,0,8,11,1,0,0,0,0,3,8,1,0,0,3,6,1,7,0,5,0,1,4,2,0,0,0,0,0,0,2,0,15,0,1,5,3,1,0,0,2,4,0,0,0,52,0,5,3,1,0,7,0,0,6,0,0,0,1,1,0,0,0,3,0,0,0,0,2,1,0
10.0,48,2019,2,0,0,1,0,5,0,0,2,0,0,2,0,5,3,0,0,1,0,0,0,0,0,0,8,4,2,20,3,3,3,0,0,0,1,0,0,10,6,0,0,0,0,9,1,0,1,0,2,1,0,2,0,0,4,0,5,2,0,2,0,0,2,0,2,3,2,0,0,0,0,0,1,4,5,38,0,6,3,1,3,0,0,1,1,7,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,15,0,0,0,1,3,0,3,3,0,0,2,0,1,0,0,2,0,0,1,2,1,6,0,0,1,3,0,1,0,4,0,2,0,0,55,0,4,0,0,0,0,3,0,1,0,0,0,0,0,7,6,0,0,1,0,0,2,6,5,0
10.0,48,2019,3,0,0,0,0,1,0,1,6,0,5,2,2,4,1,0,0,0,0,5,2,5,1,0,0,2,1,19,0,4,0,0,2,0,0,0,2,10,1,3,0,0,0,1,2,1,0,0,0,1,0,2,0,2,2,0,2,0,0,0,0,0,6,0,0,0,1,0,0,1,2,0,0,0,0,54,1,0,0,1,7,0,0,0,0,0,0,0,3,0,0,0,6,2,4,0,0,0,0,2,0,2,0,0,1,0,0,0,3,0,1,2,0,0,12,0,2,0,7,2,0,3,2,0,0,0,5,0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,1,1,5,0,1,3,0,56,0,0,0,0,2,5,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
