epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
0.5,196,2019,5,0,33,0,16,52,0,12,0,0,62,76,0,47,0,16,19,40,0,0,32,12,215,65,9,36,0,0,33,0,0,61,5,0,88,0,0,220,0,0,0,20,0,74,16,9,24,0,0,49,0,0,3,0,82,58,12,0,0,122,0,67,0,0,0,0,0,0,66,0,0,2,0,0,0,70,0,0,0,17,0,4,0,3,0,0,0,0,2,2,10,58,0,0,0,0,0,27,43,30,52,0,20,0,19,54,61,16,0,0,0,15,177,0,0,0,0,0,0,0,33,3,7,0,15,0,72,0,5,58,21,5,3,14,0,82,67,0,57,23,0,0,0,82,9,0,76,0,21,90,39,0,0,0,5,31,0,0,0,36,0,0,95,49,0,6,14,15,0,0,17,0,0,0,5
0.5,196,2019,6,14,28,0,0,0,0,0,0,0,55,2,66,0,0,0,0,0,0,0,0,0,13,0,0,0,90,50,19,0,288,0,48,0,0,108,66,268,42,9,103,64,37,167,70,0,0,0,0,0,3,0,12,0,44,98,0,0,0,19,133,0,0,72,40,0,8,0,0,0,19,19,0,1,23,0,5,0,12,67,58,22,0,16,0,2,56,0,145,62,0,3,0,36,0,0,0,0,36,14,0,0,21,7,14,27,0,15,13,4,0,0,20,14,20,0,0,0,31,0,0,6,0,0,0,17,0,31,0,0,3,0,0,63,0,87,47,92,47,0,88,0,0,62,18,0,20,46,11,37,34,5,30,14,0,0,0,100,0,0,0,0,80,0,35,0,0,0,0,0,7,21,0,132,13
0.5,196,2019,7,30,6,87,47,90,28,24,16,0,20,127,14,136,0,1,19,0,61,8,49,0,13,36,171,0,0,0,30,0,94,15,4,8,0,0,31,64,0,14,129,0,0,0,122,0,0,0,15,7,6,19,75,29,76,96,0,45,15,0,0,27,0,0,58,0,0,19,66,0,0,16,0,0,0,24,0,1,77,0,24,18,54,44,44,0,70,0,0,7,36,0,0,46,60,0,0,43,0,0,51,38,0,0,88,5,0,15,3,0,0,39,55,0,0,107,22,0,4,24,0,0,9,118,0,80,20,7,61,6,78,22,0,0,50,0,11,0,0,90,283,35,14,69,136,56,0,0,0,63,53,12,0,40,0,126,27,0,64,0,28,0,31,0,23,0,1,0,0,0,0,113,0,0,0
0.5,196,2019,8,11,20,0,19,29,0,0,60,0,0,0,0,0,0,17,0,0,0,46,0,0,0,67,0,32,0,66,24,4,79,0,18,0,23,3,74,105,176,0,16,49,0,0,0,138,0,0,40,8,0,0,11,0,4,19,12,4,0,0,24,0,157,0,16,60,0,5,195,29,0,0,0,0,0,0,33,93,0,32,37,0,0,0,0,0,18,0,24,0,0,140,0,24,2,16,4,0,0,0,153,0,30,75,15,0,14,0,1,27,0,14,0,0,116,16,51,5,79,0,48,0,0,0,0,0,66,45,13,0,98,2,63,18,9,54,53,0,0,0,38,0,45,83,0,94,0,0,68,140,0,78,33,0,0,0,12,6,2,18,0,62,0,10,19,0,0,2,0,0,5,21,0,14,5
0.5,196,2019,9,0,0,0,0,0,96,40,48,5,7,0,65,27,23,4,37,62,27,54,3,0,0,0,21,0,28,0,0,11,0,0,0,142,21,86,56,175,51,24,0,14,77,41,47,6,20,0,19,0,2,2,4,32,37,191,0,11,14,0,0,0,20,8,0,61,86,7,147,20,31,3,0,69,0,13,0,1,6,0,14,29,53,5,18,0,0,0,77,23,0,0,0,87,37,5,69,64,0,0,0,0,79,0,0,11,3,0,0,163,25,134,1,0,0,0,0,96,33,0,47,45,17,0,0,0,0,0,0,0,65,0,0,5,61,0,59,57,19,0,202,5,8,52,24,0,51,0,6,46,0,0,20,6,49,23,12,67,0,0,18,0,0,0,1,0,0,1,26,29,102,0,36,0,56
0.5,196,2019,10,0,23,52,182,0,17,4,0,0,79,12,47,152,43,24,27,97,0,0,19,0,0,0,17,0,0,25,1,134,7,0,0,22,0,0,8,88,64,0,6,0,55,114,143,10,159,36,0,0,7,6,14,29,53,0,0,0,0,42,0,78,51,0,9,4,106,0,2,0,4,0,0,13,0,0,8,0,36,0,0,85,0,0,0,10,35,16,43,16,0,71,46,0,0,55,0,0,0,0,0,2,1,28,19,12,0,101,0,4,7,0,0,0,0,30,10,69,0,0,47,0,13,29,26,130,0,66,10,54,15,0,45,0,0,3,0,7,35,0,40,0,0,55,0,65,24,0,11,103,39,0,0,28,0,0,0,81,156,32,83,0,23,0,0,207,0,18,15,0,28,33,0,0,66
0.5,196,2019,11,10,0,0,3,3,71,16,13,0,60,0,0,58,2,0,0,0,0,0,37,0,0,0,0,23,0,77,41,26,26,0,44,0,0,98,0,155,0,64,0,63,0,6,48,97,0,80,0,0,0,14,0,21,105,40,1,0,56,9,0,46,0,0,0,0,0,51,11,0,0,34,14,0,28,3,0,0,0,0,71,37,11,0,12,169,12,5,0,72,4,0,0,0,0,0,0,121,0,0,0,22,16,43,0,51,61,0,0,0,0,13,0,4,0,0,59,0,4,65,0,0,0,0,21,15,72,0,0,0,21,15,22,104,0,27,45,65,0,24,21,40,0,40,0,8,15,51,0,85,73,0,5,0,0,80,0,0,14,2,0,124,18,111,53,95,0,0,70,81,0,73,0,0,39
0.5,196,2019,12,78,20,0,0,0,24,49,0,44,0,4,0,0,103,13,9,81,0,0,132,83,160,0,134,23,0,60,0,60,0,37,9,0,17,8,3,190,29,24,0,38,0,47,139,13,0,16,8,8,5,0,29,0,91,17,0,0,0,0,0,0,0,23,0,8,37,8,29,6,32,0,0,0,0,44,0,92,0,32,0,0,0,0,0,51,0,14,24,50,9,0,14,0,7,0,3,67,74,0,0,26,0,72,93,67,0,73,7,0,37,6,0,69,0,50,17,41,23,20,0,0,13,17,0,60,19,0,0,91,1,7,0,0,0,34,32,0,119,0,0,0,0,0,42,0,44,0,0,74,0,0,0,28,0,80,48,0,0,16,0,12,5,18,85,9,0,8,0,0,0,106,71,51,0
0.5,197,2019,1,0,32,0,0,26,0,143,35,0,32,51,0,2,35,3,0,0,0,0,0,0,0,15,0,0,28,31,0,0,40,48,12,0,0,0,22,31,0,0,0,9,45,34,29,38,0,21,61,80,0,85,24,34,0,1,5,8,33,1,0,0,0,26,9,0,0,42,21,0,3,40,240,10,0,8,28,0,0,0,0,123,22,5,28,15,2,70,11,0,0,0,135,7,0,0,47,0,0,0,18,23,22,5,0,42,0,24,132,0,20,31,74,0,75,79,0,0,72,0,10,0,0,0,7,0,101,0,0,60,6,0,28,0,0,0,22,0,84,12,85,15,10,58,35,77,0,27,17,0,2,0,0,50,0,0,18,3,36,0,93,80,0,106,44,0,40,3,0,8,5,0,44,13,0
0.5,197,2019,2,140,30,0,40,0,5,41,0,78,66,0,46,27,62,0,0,0,0,0,6,0,0,35,1,5,80,4,8,11,8,0,0,0,23,0,11,58,102,22,5,0,0,0,0,8,0,0,57,0,48,31,0,15,21,0,25,15,86,71,0,12,12,50,30,0,0,38,68,41,0,0,41,0,2,0,0,5,14,79,0,0,177,0,11,0,0,0,0,14,0,0,7,117,0,4,20,6,6,15,68,0,34,34,5,0,28,3,0,51,15,3,0,8,0,0,24,44,0,23,20,0,6,0,15,0,45,47,25,0,0,0,0,0,0,0,0,2,0,35,0,0,0,5,0,0,0,0,0,21,0,11,233,36,0,20,0,0,24,147,0,0,0,1,0,0,99,0,0,0,0,15,78,0,0
0.5,197,2019,3,24,0,2,0,0,12,8,6,0,19,0,143,0,0,0,43,6,0,0,33,22,0,79,0,0,1,0,0,0,31,74,0,0,0,0,13,101,89,0,0,21,0,54,40,90,0,0,0,7,8,0,23,23,2,0,7,48,0,27,0,57,0,7,0,0,18,0,24,0,25,12,6,41,0,0,0,20,0,0,0,7,0,0,0,0,23,0,95,205,55,6,48,87,45,0,12,2,22,0,0,49,11,17,0,3,66,29,48,51,0,1,0,0,36,23,0,0,3,0,0,115,0,0,14,61,72,0,28,0,175,0,0,0,0,0,0,0,2,22,0,0,0,1,55,0,0,1,0,0,28,0,0,32,0,0,99,17,4,20,20,0,5,34,18,0,141,3,0,0,36,0,50,3,0
0.5,197,2019,4,0,0,0,0,0,0,14,30,0,154,0,0,1,90,12,0,107,0,56,17,5,1,3,92,0,15,0,0,0,0,26,0,0,14,0,85,107,0,0,0,0,0,0,0,48,0,0,277,13,111,0,0,0,44,0,11,0,0,0,0,25,25,5,0,0,150,0,0,0,0,0,20,0,0,2,0,30,28,0,13,96,41,0,0,72,25,0,104,32,0,0,1,0,64,67,0,26,0,0,0,0,151,0,0,1,4,0,0,3,0,9,50,1,69,12,0,64,6,0,0,98,43,13,5,0,0,46,0,63,48,0,0,0,0,93,8,1,0,41,0,0,0,15,123,19,22,0,0,0,0,0,23,17,95,11,0,53,0,0,61,3,0,0,0,65,25,12,0,0,0,0,0,2,66
0.5,197,2019,5,21,23,23,92,1,152,32,19,0,0,29,37,0,43,15,0,65,11,20,0,84,1,0,0,52,0,0,0,87,7,8,48,0,0,0,0,101,29,0,97,29,14,18,72,21,113,0,0,39,0,129,0,0,0,0,0,0,14,78,7,0,0,41,0,13,0,0,0,0,58,0,0,43,0,31,0,0,0,66,0,0,106,329,84,13,16,28,0,16,24,4,56,32,60,79,0,15,0,24,0,10,16,0,78,0,39,126,0,0,41,0,0,0,0,0,80,20,41,0,11,37,15,9,76,0,0,0,0,0,35,0,124,57,0,9,46,8,58,32,30,0,0,0,108,9,0,0,0,25,4,0,23,0,27,0,0,0,0,0,0,0,0,11,0,67,0,59,44,10,0,0,43,71,37
0.5,197,2019,6,0,62,0,0,130,0,0,0,26,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,75,171,0,67,24,76,0,25,0,0,0,61,50,50,97,29,12,23,53,62,0,0,60,102,33,0,0,5,0,0,31,0,9,270,121,0,0,10,0,0,0,19,2,0,0,44,82,0,0,0,0,22,21,11,17,0,0,7,0,116,0,0,0,0,0,0,8,1,37,0,0,0,0,76,29,52,15,0,0,0,0,102,2,28,238,8,0,58,30,26,49,0,0,33,8,4,0,8,0,22,0,30,73,0,10,9,0,46,15,38,0,31,141,68,10,0,0,0,28,23,0,46,0,81,0,0,0,199,0,0,0,0,4,0,0,0,31,20,0,0,91,0,31,0,11,0,3,30,0
0.5,197,2019,7,56,0,38,32,0,0,0,0,0,0,1,0,0,6,0,0,0,0,24,0,0,7,5,0,114,0,0,0,25,49,0,0,0,2,47,0,36,0,63,29,0,28,0,68,0,66,0,34,0,36,0,0,0,72,0,0,30,0,0,0,8,0,1,0,1,0,7,0,0,0,0,0,26,18,0,110,0,34,199,3,92,0,0,0,0,18,0,0,21,10,42,39,0,0,35,0,194,0,0,119,0,15,0,71,119,6,21,57,13,59,12,0,0,5,0,1,34,0,0,1,30,0,80,0,0,0,0,0,0,11,3,42,0,0,47,2,0,7,0,46,0,37,78,0,1,0,0,5,0,0,0,7,7,0,0,109,4,0,0,65,0,0,0,65,1,0,0,4,0,0,0,0,0,22
0.5,197,2019,8,35,279,196,118,0,6,14,0,56,0,20,0,4,0,75,36,28,0,0,0,0,0,0,0,63,8,0,0,27,0,0,0,0,0,0,0,0,69,44,73,18,85,20,53,0,0,0,78,0,98,0,0,58,76,0,0,0,31,47,0,72,0,7,0,0,97,0,3,0,14,5,0,81,4,0,1,7,13,40,6,4,0,77,0,0,16,0,0,0,0,9,0,42,0,0,0,0,13,83,0,0,0,47,3,0,0,34,76,96,0,0,28,24,0,142,7,0,0,24,26,0,0,0,55,0,13,29,88,10,1,0,12,0,0,52,94,83,45,11,0,0,0,0,22,18,0,74,56,0,0,28,0,0,51,43,0,28,0,0,0,54,0,0,0,39,0,22,1,81,0,58,0,19,0
0.5,197,2019,9,79,0,1,58,36,0,33,131,165,0,0,0,195,29,0,0,107,4,31,0,0,11,1,21,22,0,0,103,0,0,5,86,31,86,16,0,43,51,14,95,56,0,54,86,0,0,53,0,0,28,0,43,33,0,0,54,0,0,0,11,49,0,0,33,0,0,0,80,0,11,0,59,13,0,17,0,3,0,60,92,35,0,72,0,0,0,27,0,30,0,0,7,0,0,34,72,0,0,0,33,0,0,0,7,30,35,0,0,64,0,210,0,0,6,0,0,48,0,0,24,0,25,0,39,0,64,0,0,0,0,0,91,29,2,0,10,59,174,19,10,9,71,8,0,35,56,4,2,0,64,0,0,26,0,0,32,0,0,0,24,32,2,0,4,0,6,37,28,61,0,21,12,0,83
0.5,197,2019,10,18,33,10,0,5,0,0,0,6,50,0,0,0,0,0,0,0,16,41,0,0,0,0,7,9,30,25,0,17,0,17,78,16,0,2,28,81,63,33,0,14,60,34,0,0,1,42,34,0,4,0,0,0,24,3,7,0,68,23,49,47,0,38,0,2,0,0,23,0,159,154,14,0,27,0,0,162,0,0,0,53,8,16,1,9,0,51,3,23,73,18,0,106,47,0,75,6,0,4,0,25,0,0,118,0,28,26,14,51,0,0,80,1,0,6,17,5,10,39,79,0,18,0,0,63,5,29,0,0,33,0,6,0,20,2,40,0,0,0,0,0,0,13,0,20,0,5,0,24,0,0,24,6,17,36,39,0,0,0,0,0,0,2,45,36,93,45,0,0,4,0,0,0,11
0.5,197,2019,11,3,57,0,23,0,0,24,2,0,33,0,0,0,6,0,0,22,9,16,0,114,2,1,0,17,71,5,1,10,0,0,0,58,2,0,35,34,0,36,0,0,0,25,38,0,0,0,2,0,30,2,0,0,47,0,28,19,26,0,11,0,33,24,0,0,7,0,122,0,43,0,0,37,0,0,0,28,6,8,0,0,179,32,105,22,0,0,0,3,0,0,0,0,0,0,0,0,32,5,10,0,15,0,0,0,0,5,0,7,0,0,36,0,0,113,18,81,0,55,44,0,0,0,0,0,43,0,0,8,0,0,0,22,0,0,0,0,0,0,19,11,40,0,0,25,23,2,39,0,57,0,5,11,0,104,0,0,48,7,0,9,10,20,0,0,0,44,0,0,0,0,0,0,0
0.5,197,2019,12,0,0,0,0,0,0,87,40,0,0,36,0,0,0,0,132,0,4,0,1,0,49,16,0,0,0,4,4,0,0,0,85,0,52,0,25,100,58,0,8,21,1,20,26,8,15,0,0,86,82,0,37,0,0,20,0,0,2,0,0,91,77,81,14,7,0,32,3,0,0,124,9,0,6,0,51,6,119,17,4,0,0,83,0,0,22,0,15,0,0,0,0,47,0,0,0,0,86,42,55,0,86,0,4,11,0,14,0,22,0,45,47,0,7,30,0,54,0,0,0,0,118,6,0,0,55,0,0,0,26,0,0,0,0,11,0,24,0,4,0,0,0,0,143,19,4,6,0,0,20,0,0,0,0,8,45,0,45,77,0,14,0,0,0,0,2,103,31,0,12,12,0,69,0
0.5,198,2019,1,0,0,4,0,0,4,39,0,0,68,73,0,0,2,7,5,0,0,23,0,7,81,0,24,0,5,0,74,0,34,15,0,0,0,18,0,89,68,106,99,0,0,33,25,67,36,7,79,20,0,26,120,37,45,26,1,86,40,0,41,65,19,0,5,51,0,0,0,15,46,51,99,0,0,73,0,2,0,2,0,27,74,0,2,0,56,28,0,0,0,0,34,71,3,109,0,0,74,27,29,17,0,0,31,52,0,0,19,71,0,69,9,0,0,25,0,3,0,96,58,1,14,0,32,80,0,0,60,0,0,23,31,29,0,0,32,9,0,0,0,0,0,3,118,1,9,0,49,57,19,2,0,24,16,47,69,19,0,0,106,38,0,5,32,0,0,82,0,31,2,68,0,0,98
0.5,198,2019,2,146,0,0,0,70,0,0,0,0,161,0,0,2,0,6,7,49,26,0,37,16,24,0,0,0,0,28,20,17,0,0,17,12,21,0,58,39,14,0,0,8,22,142,0,111,0,0,59,0,39,46,0,10,53,0,25,9,0,12,0,36,0,0,0,2,20,0,0,15,0,0,49,0,21,18,0,0,0,93,0,28,31,0,24,42,14,0,30,0,162,0,0,0,5,18,77,4,11,0,0,0,14,0,119,26,0,0,2,10,41,29,8,41,36,0,80,22,0,12,0,0,2,0,137,19,1,0,27,0,0,23,56,34,98,0,0,0,0,0,33,0,22,0,0,0,0,0,0,61,25,0,27,16,53,0,74,0,65,5,27,0,103,0,17,4,0,23,20,38,3,24,0,166,73
0.5,198,2019,3,44,0,115,21,0,0,0,0,151,78,2,0,5,0,36,0,0,38,0,0,107,19,0,0,0,0,0,0,26,0,0,2,0,19,0,0,94,0,0,78,24,0,14,0,0,25,0,0,19,0,18,14,0,30,47,0,17,9,0,13,13,50,32,0,22,0,0,0,74,7,44,13,45,155,0,41,23,0,0,8,65,0,0,0,0,47,94,0,0,49,33,8,0,45,7,11,31,0,35,99,85,0,0,60,49,0,26,53,34,1,0,0,0,0,0,80,0,29,0,9,0,39,10,0,101,0,0,0,0,0,47,0,57,0,0,70,2,0,9,0,21,0,0,38,46,0,0,0,9,0,51,10,0,49,115,14,89,0,52,12,0,40,0,20,0,17,0,10,0,4,7,24,0,5
0.5,198,2019,4,0,0,21,0,39,26,191,0,0,152,154,0,0,61,0,0,107,17,0,12,0,0,23,46,5,0,107,0,0,9,0,59,29,3,0,28,42,0,0,0,13,0,19,0,0,0,0,0,0,0,11,8,93,32,0,33,0,0,0,0,0,0,0,124,7,84,130,7,6,0,22,118,36,36,0,0,0,0,0,0,0,40,71,0,0,7,0,0,61,0,0,0,0,87,50,66,2,18,0,0,0,0,0,131,2,13,97,0,0,0,0,43,106,44,46,0,0,13,0,29,27,0,250,0,0,0,17,18,0,0,24,0,0,36,46,47,13,3,167,69,47,33,0,0,0,115,24,0,22,0,89,0,0,0,0,24,0,0,0,2,0,65,47,0,35,0,91,1,93,0,0,0,95,9
0.5,198,2019,5,0,39,0,0,55,35,56,0,11,57,0,0,29,0,7,33,25,0,65,0,0,0,14,33,27,0,0,8,0,8,22,66,0,57,0,0,0,0,0,43,0,28,0,9,0,0,52,0,52,63,58,0,16,28,0,0,0,0,150,30,140,26,58,73,29,0,0,0,0,80,0,0,111,24,68,0,0,40,29,0,40,0,0,0,0,0,14,0,27,0,18,1,0,31,29,0,32,0,0,30,2,0,92,42,38,82,0,32,16,4,0,28,16,0,65,0,30,81,0,0,0,0,2,0,7,0,0,3,0,0,9,0,0,0,12,56,0,15,22,251,0,78,26,0,13,0,8,0,0,0,24,45,81,0,89,67,0,0,76,22,0,0,0,26,0,50,6,0,33,0,0,113,31,0
0.5,198,2019,6,0,0,16,0,27,0,0,15,134,112,31,0,58,0,11,64,0,0,0,5,0,0,12,0,0,40,0,0,0,0,61,0,59,6,0,45,76,0,0,0,0,17,0,75,0,0,0,0,85,0,4,0,0,0,0,39,13,68,0,19,12,105,0,27,32,54,38,16,0,0,125,0,24,8,61,0,12,0,8,0,0,105,0,0,0,0,0,0,0,0,0,0,11,69,0,0,29,0,0,0,23,0,5,0,61,0,84,0,0,24,0,0,0,0,0,10,28,0,34,0,24,42,0,0,1,22,62,58,18,0,0,0,84,16,0,0,8,0,175,0,0,0,10,0,0,70,0,6,0,12,0,23,4,0,0,102,39,38,25,12,10,0,7,0,6,0,0,0,4,73,0,23,38,0
0.5,198,2019,7,9,0,0,0,125,0,19,22,18,0,14,21,37,0,0,7,0,18,102,0,4,75,0,0,19,0,0,0,0,2,0,0,35,6,0,0,29,57,0,18,82,56,0,50,34,25,14,0,0,1,66,51,104,61,0,37,57,11,40,0,5,4,1,5,0,0,0,44,0,139,9,0,0,0,22,58,24,4,0,94,76,38,0,24,28,0,0,0,78,20,55,1,69,0,38,11,18,0,52,19,0,0,92,15,31,90,36,0,0,0,0,6,0,16,48,0,45,4,57,0,0,0,14,154,0,5,77,11,0,0,0,96,7,1,52,0,0,30,0,90,0,0,67,0,26,0,0,0,0,18,48,68,50,14,4,135,0,0,63,6,25,11,0,30,0,7,38,119,0,0,14,0,76,69
0.5,198,2019,8,59,31,6,14,0,0,13,0,0,92,7,81,0,58,0,0,15,8,0,0,0,0,56,4,0,44,5,0,33,0,16,0,17,0,70,39,302,0,0,0,0,17,0,411,0,0,84,0,0,0,0,7,0,7,0,37,0,0,0,77,76,5,0,0,17,55,63,10,0,0,0,4,0,0,9,19,0,0,35,13,0,0,9,0,0,0,113,0,0,5,15,0,0,54,28,78,35,0,14,32,0,0,0,0,0,16,0,60,0,0,15,0,35,86,95,28,125,21,0,25,0,100,16,23,57,0,108,11,1,0,0,43,0,0,74,0,130,4,0,9,17,19,163,0,0,50,0,0,82,21,0,0,0,10,0,0,0,0,0,38,2,0,89,0,36,0,133,0,0,0,0,0,0,0
0.5,198,2019,9,39,0,63,11,33,0,94,0,0,69,0,119,0,0,0,28,20,24,0,9,30,0,3,0,0,31,36,10,55,7,1,0,20,50,2,0,209,22,0,5,0,22,0,120,8,1,0,0,118,0,0,174,0,0,60,19,0,0,5,26,150,44,0,0,17,2,1,58,0,32,1,0,0,22,0,0,0,49,47,38,0,109,0,18,14,0,0,0,0,5,0,0,4,33,0,0,0,0,31,112,27,173,7,13,10,23,0,6,49,87,0,0,53,68,0,86,0,24,0,0,0,12,0,0,0,39,0,102,41,77,0,0,53,0,0,0,0,174,20,0,19,13,0,1,0,0,114,2,14,62,70,23,20,0,0,0,0,191,1,0,0,31,44,28,4,6,0,0,162,92,10,0,47,0
0.5,198,2019,10,57,0,0,3,1,45,42,43,171,58,99,2,0,0,0,21,15,29,93,0,15,0,0,86,0,0,0,26,45,0,11,0,18,100,0,44,243,0,0,0,0,21,10,190,92,0,0,0,0,0,76,0,55,22,0,25,20,78,0,0,15,0,0,24,32,0,0,0,0,79,0,0,6,19,118,95,0,0,0,97,0,19,12,0,0,42,0,0,0,0,3,0,0,2,52,22,0,34,75,5,103,71,0,32,0,0,95,0,112,24,0,0,30,0,0,0,0,0,0,26,0,0,0,0,0,32,12,11,175,31,0,0,0,39,2,5,33,0,0,0,1,20,9,0,0,25,0,0,0,13,45,0,0,155,7,0,0,37,0,2,93,68,77,13,0,33,3,0,53,35,0,0,49,115
0.5,198,2019,11,13,0,0,0,0,0,105,20,4,98,122,0,10,61,42,0,0,24,0,0,13,160,132,0,0,69,0,7,0,35,4,19,0,0,0,3,176,8,0,0,6,8,0,71,62,0,28,0,29,51,42,7,28,0,63,0,37,16,0,45,48,34,0,43,62,0,28,18,0,36,29,63,0,2,14,0,22,0,0,24,0,0,8,0,0,7,0,23,0,4,18,37,0,12,90,109,0,9,23,70,38,0,0,20,44,41,0,0,0,73,15,0,7,0,0,6,0,32,0,0,11,115,41,0,8,18,0,60,0,0,17,0,0,0,82,37,0,0,0,0,27,0,50,12,4,4,0,28,2,0,0,0,5,0,33,0,61,0,26,10,54,16,21,6,0,0,0,6,33,0,0,0,0,0
0.5,198,2019,12,6,276,0,0,90,0,0,0,65,0,73,0,65,60,16,0,22,45,10,58,0,0,0,0,0,73,20,31,19,28,68,0,0,17,0,35,248,260,0,0,11,61,26,184,75,21,0,0,0,0,0,3,23,0,0,64,108,0,0,0,0,22,0,0,180,103,0,0,1,0,4,6,43,14,30,58,35,0,0,59,6,0,0,0,0,50,64,34,0,0,67,64,140,135,0,83,17,0,71,37,0,0,172,34,60,0,33,0,0,0,46,18,57,0,65,2,0,117,40,0,0,0,0,0,9,0,39,62,8,31,44,21,0,0,50,25,35,0,16,63,0,0,0,0,0,0,4,95,76,0,0,11,0,0,48,5,10,0,52,0,32,0,0,14,1,0,134,0,0,0,79,36,2,0
0.5,199,2019,1,78,0,0,11,0,0,53,0,0,0,13,0,32,0,0,0,16,57,59,0,45,107,0,40,13,67,14,0,12,0,0,0,0,0,17,102,689,84,35,121,46,124,37,84,14,0,2,3,0,13,0,0,0,121,8,0,0,26,0,0,35,8,11,109,23,0,0,0,0,0,0,0,30,40,248,0,12,79,7,22,26,0,0,48,79,0,0,11,49,0,0,18,0,60,7,0,0,0,0,0,9,0,0,0,48,42,0,0,0,8,23,65,0,0,3,93,0,0,0,0,0,15,9,0,0,0,3,138,0,4,0,0,0,130,0,171,0,5,0,10,35,34,0,0,29,0,6,0,103,0,59,0,24,0,107,1,0,0,0,72,0,0,18,0,0,33,38,0,71,14,72,79,171,0
0.5,199,2019,2,0,4,0,117,29,0,0,46,8,50,0,87,7,43,0,0,117,15,0,71,0,0,10,86,0,24,0,0,0,82,0,13,31,0,0,38,595,0,4,0,36,1,0,21,0,29,16,60,13,9,38,0,72,55,0,0,0,30,23,0,0,0,79,146,50,0,0,24,0,0,14,2,23,130,576,0,0,0,113,0,39,32,0,32,0,0,55,10,0,0,0,0,65,41,120,0,67,0,104,33,0,37,8,90,82,0,54,33,0,24,0,33,19,0,0,33,0,0,0,0,44,0,0,2,0,12,76,0,29,0,0,105,0,20,16,60,49,0,0,62,0,3,80,11,88,5,133,0,153,12,0,44,123,20,0,0,11,38,0,15,7,60,0,0,0,83,14,0,0,0,4,0,89,0
0.5,199,2019,3,19,0,0,0,21,0,0,0,24,0,0,3,23,119,0,101,32,13,44,0,0,0,0,0,3,42,34,53,0,66,0,0,0,0,13,0,498,0,0,0,0,0,0,20,0,18,78,0,0,5,0,13,70,211,4,21,0,88,46,0,52,0,20,49,0,124,63,0,45,5,0,3,0,11,577,59,0,0,3,39,17,0,16,0,0,0,0,0,0,7,0,0,0,12,0,26,102,0,6,0,32,0,0,0,72,0,0,37,0,182,1,49,71,0,55,74,150,4,0,0,0,0,5,0,3,41,0,0,141,59,0,125,0,65,12,9,0,13,0,51,0,0,0,4,0,0,0,0,106,67,24,0,21,27,105,0,0,2,0,0,15,8,56,31,116,0,68,0,0,67,0,0,0,0
0.5,199,2019,4,0,24,45,2,90,48,0,0,44,70,17,73,0,0,158,0,39,3,16,58,94,0,0,71,0,0,3,30,0,52,0,0,7,1,31,14,543,26,0,56,119,128,63,0,0,0,15,0,0,5,0,63,14,73,7,90,0,2,19,0,0,0,152,64,0,39,0,0,0,16,1,33,55,23,718,33,0,5,0,0,32,0,45,0,94,112,0,110,56,79,9,0,0,12,0,7,65,31,24,0,51,0,18,29,28,92,3,51,0,73,0,105,0,69,0,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0,47,0,29,0,0,15,0,83,0,0,29,0,37,0,27,0,86,0,118,0,15,0,0,38,87,0,0,0,0,6,6,15,56,0,95,26,0,0,0,0,0,0
0.5,199,2019,5,0,36,29,0,60,80,12,14,22,51,5,46,36,5,6,20,0,105,37,0,0,0,3,66,0,0,12,0,0,6,32,12,42,0,0,0,543,13,0,19,10,7,39,60,7,0,44,6,14,0,0,0,0,141,87,0,0,22,0,0,6,7,0,5,12,0,7,0,0,73,0,155,0,0,772,0,44,24,0,17,76,0,0,25,106,77,0,1,0,9,13,0,0,2,0,21,86,9,0,0,0,73,0,28,0,0,0,6,28,0,0,16,0,30,0,0,14,0,47,0,44,100,16,0,0,60,77,0,0,33,29,0,0,0,0,124,0,0,122,28,0,0,107,6,84,0,0,94,51,0,0,18,0,8,68,0,39,0,0,67,0,16,84,1,0,30,17,0,0,49,130,0,77,0
