epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
4.0,210,2019,7,1,0,3,0,2,0,0,0,0,11,0,5,4,0,0,2,3,0,0,0,0,3,0,5,0,2,0,3,0,6,0,0,0,0,0,3,9,4,0,1,0,0,1,32,13,5,0,0,0,12,10,1,0,7,14,2,3,4,13,0,7,0,0,0,17,0,2,2,0,7,0,2,0,17,3,0,10,0,5,0,2,0,0,0,9,0,2,0,0,0,3,0,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6,6,0,0,0,0,0,0,0,0,8,4,0,8,3,3,0,0,0,0,0,0,5,1,13,0,4,0,4,8,1,0,0,0,0,6,0,5,1,0,0,24,21,0,0,0,16,0,0,0,0,0,0,0,3,7,0,1,0,3,0,1,0,0,9,0,5
4.0,210,2019,8,0,5,15,0,0,1,0,6,0,6,7,3,0,6,0,0,0,0,1,0,5,5,21,0,0,0,0,0,0,0,0,0,0,0,6,10,20,3,8,0,10,9,10,31,0,1,0,0,0,0,2,5,8,0,3,0,3,6,0,5,1,1,0,0,3,0,3,5,0,4,1,0,5,0,1,8,5,0,4,11,1,0,3,0,2,0,0,4,4,0,1,0,0,0,0,5,0,13,0,0,0,3,0,4,6,0,10,10,13,1,0,0,0,0,0,15,8,1,0,0,0,6,2,3,0,4,2,8,0,0,0,0,9,0,0,11,2,0,1,9,0,9,17,0,0,2,0,0,19,0,6,4,0,8,2,0,0,0,1,0,4,0,24,0,0,0,0,0,2,0,0,0,0,3
4.0,210,2019,9,0,8,0,7,1,0,2,8,6,9,4,0,4,0,0,2,0,8,0,5,0,0,7,0,0,0,0,1,2,0,2,18,1,0,0,0,10,0,10,1,0,1,0,29,0,0,0,3,2,2,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,5,4,0,0,0,7,7,0,0,4,16,1,4,0,0,1,5,0,2,5,2,0,0,0,0,7,0,0,6,0,0,4,4,1,1,3,3,1,0,0,4,0,0,9,5,0,0,4,1,0,3,0,0,0,0,0,2,2,5,0,7,0,4,0,1,10,4,0,6,0,11,0,0,0,12,5,16,14,0,0,0,0,2,8,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,12,8,5,0
4.0,210,2019,10,2,6,9,0,0,10,6,0,6,0,0,0,5,0,1,2,0,1,0,2,5,4,0,0,5,3,0,8,4,0,7,2,5,0,0,0,37,4,0,0,6,3,0,40,14,13,0,9,0,0,3,1,0,3,4,0,4,0,10,1,9,6,0,0,1,0,0,7,0,0,0,7,16,0,0,0,10,0,24,1,0,0,7,0,5,0,1,0,3,7,7,2,5,0,4,10,0,1,0,0,0,5,5,19,0,1,8,2,7,0,0,8,0,6,1,1,3,1,0,0,6,0,0,0,23,0,8,3,3,0,0,3,0,0,2,0,3,0,4,0,7,0,3,14,0,0,0,19,55,4,0,0,0,3,1,1,2,6,0,0,0,0,0,4,0,8,0,0,10,0,0,12,0,0
4.0,210,2019,11,0,0,0,0,7,0,4,0,2,23,0,0,0,3,2,0,0,4,0,0,4,0,8,0,2,1,5,1,36,6,2,0,3,6,3,2,36,0,0,0,0,18,13,42,1,5,0,0,10,0,1,0,6,4,0,3,0,0,1,0,0,0,2,4,0,6,1,11,0,0,4,0,0,1,7,1,0,0,4,3,1,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,6,8,0,0,1,0,0,0,0,13,2,11,4,2,15,0,1,0,9,0,0,0,2,0,0,1,0,2,0,0,2,0,1,0,4,0,1,0,2,0,0,0,0,3,11,0,3,12,4,10,0,0,1,13,3,0,0,2,10,0,9,0,1,0,8,0,0,22,0,0,8,0,2,1,0
4.0,210,2019,12,3,0,10,0,0,0,0,0,3,2,0,0,0,0,7,3,0,0,0,0,0,1,0,0,9,4,0,0,5,3,0,0,0,0,0,0,85,3,0,11,0,6,6,52,0,21,7,2,3,4,6,4,4,9,0,0,7,0,0,6,0,4,0,2,1,1,1,10,1,0,0,3,0,5,0,0,6,0,0,0,6,15,3,6,1,1,2,0,0,0,0,0,8,6,0,2,0,7,0,0,0,0,9,0,0,3,1,0,17,0,0,0,0,0,8,0,5,1,0,0,1,10,0,0,0,0,0,1,0,0,6,0,2,2,2,1,0,0,2,16,4,2,5,0,16,0,0,3,17,1,0,0,0,5,0,0,0,0,5,13,0,8,0,8,3,0,0,0,0,2,0,4,3,9
4.0,211,2019,1,0,6,11,0,0,1,1,0,0,0,6,16,0,0,0,4,0,0,0,1,0,1,0,0,0,8,20,1,2,0,1,0,4,0,15,3,0,0,2,3,0,3,7,7,11,0,3,3,3,0,6,5,5,7,0,0,0,0,0,3,0,4,0,12,11,0,0,2,3,0,0,7,8,0,2,11,0,2,0,30,2,4,0,12,0,2,0,3,1,3,6,0,5,12,2,15,6,0,0,3,9,0,9,0,0,0,0,0,0,0,0,5,0,5,13,0,0,0,3,0,0,0,3,6,8,0,0,0,2,12,0,1,4,0,0,13,0,0,1,0,8,0,3,3,12,8,8,6,5,0,5,0,0,5,1,6,0,0,15,0,7,0,0,0,6,2,1,0,0,10,1,0,0,12
4.0,211,2019,2,0,0,0,0,0,2,0,5,0,13,0,13,2,1,0,0,3,1,0,7,0,0,0,0,5,0,9,2,0,11,0,0,1,0,2,0,0,0,12,4,1,0,8,0,6,1,0,3,0,0,0,11,2,0,0,0,17,0,0,0,0,0,0,0,0,7,0,9,0,0,0,11,3,0,0,0,0,1,0,0,3,0,3,1,5,0,0,0,0,3,0,14,6,0,5,3,0,4,0,0,2,8,0,14,2,1,3,0,0,5,1,0,0,0,0,7,10,4,12,8,3,0,24,1,0,0,0,10,0,15,0,2,0,0,0,10,0,4,0,0,0,0,1,0,0,1,7,0,5,0,0,0,0,0,0,7,4,0,1,0,0,4,9,0,5,28,0,0,0,2,0,0,0,1
4.0,211,2019,3,3,0,7,3,0,0,1,3,0,0,0,4,0,2,8,0,0,21,3,11,1,0,0,6,6,0,10,3,0,6,0,0,5,8,4,10,7,4,0,1,1,0,3,4,0,0,1,5,2,0,0,3,16,7,8,8,0,1,0,0,0,6,0,1,7,0,15,1,2,0,0,0,11,8,0,1,0,0,0,4,17,8,0,0,0,4,3,1,0,0,17,1,0,0,3,0,0,0,0,0,1,0,0,0,0,17,0,2,0,1,0,2,0,0,0,13,10,1,6,0,0,0,4,0,0,6,0,0,7,0,3,0,4,2,0,9,5,0,0,0,0,7,0,4,0,0,4,4,16,0,1,3,11,1,2,0,9,13,0,6,1,0,5,0,2,0,1,0,0,0,5,13,0,0
4.0,211,2019,4,3,2,0,3,3,0,0,0,0,22,0,3,0,0,0,4,5,0,12,0,1,12,4,0,1,0,11,0,11,0,0,2,3,16,2,11,0,0,0,0,0,1,0,0,0,0,4,0,15,0,0,0,1,29,8,1,3,0,17,0,0,9,0,5,3,5,2,0,0,1,0,0,5,0,12,7,0,0,8,1,1,1,6,2,2,0,0,0,2,0,0,14,0,11,8,0,2,0,2,2,0,0,5,1,0,0,0,5,0,0,5,6,13,2,7,0,0,0,0,8,0,0,0,4,0,0,0,12,6,2,0,0,0,5,3,18,0,1,0,1,0,1,7,24,3,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,5,2,0,3,4,0,0,0,0,1,0,0,0,2
4.0,211,2019,5,0,2,10,8,0,0,0,2,0,0,0,3,5,0,8,0,1,0,5,2,0,0,2,8,2,0,19,9,13,3,5,2,0,2,7,2,7,0,0,0,1,0,14,0,6,0,1,13,0,3,8,0,0,2,6,0,5,1,6,0,2,3,0,3,0,0,4,1,0,0,0,0,1,22,0,5,7,21,1,0,0,4,2,1,2,0,0,0,0,11,0,7,0,6,5,0,0,0,0,5,1,0,3,3,0,0,3,0,11,0,0,7,11,5,19,0,0,19,14,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,3,29,0,1,0,7,9,6,0,8,0,5,5,0,2,0,6,0,4,0,3,0,0,0,0,1,0,15,0,2,7,0,1,0,0,0,0
4.0,211,2019,6,0,0,0,1,0,4,0,6,10,8,0,0,1,0,0,0,2,13,0,0,3,1,1,0,0,2,0,0,13,4,0,1,0,5,17,8,18,0,0,1,2,0,1,12,1,3,1,1,2,3,0,0,0,10,0,0,0,3,0,0,2,9,10,0,0,0,0,0,0,0,2,20,2,14,1,1,1,7,0,1,13,1,0,4,0,0,0,0,0,0,0,0,2,0,9,4,3,1,0,2,3,0,4,0,0,5,5,0,6,4,1,0,9,0,0,0,7,0,0,0,2,2,0,0,0,2,0,0,0,0,0,4,9,12,0,14,5,0,1,3,12,0,9,0,9,0,0,0,8,0,0,5,6,0,0,2,9,2,3,12,7,2,10,2,14,8,12,2,0,0,2,6,0,2
4.0,211,2019,7,8,2,3,4,8,1,0,22,3,6,0,0,3,0,0,0,10,0,0,1,0,2,7,3,0,0,19,0,0,4,9,0,15,4,0,1,0,0,3,6,0,21,11,41,0,2,3,4,3,4,6,0,4,23,2,10,1,1,2,0,2,11,0,0,3,20,0,0,2,9,0,0,14,1,0,0,0,0,5,2,3,8,0,0,1,10,5,0,2,3,0,6,0,0,12,3,8,0,8,0,6,0,2,11,1,4,3,0,0,2,0,1,0,1,0,2,0,0,1,4,1,0,4,1,0,0,0,6,6,0,25,3,0,0,2,8,0,10,0,0,0,4,1,23,0,1,0,0,0,8,0,0,0,0,0,3,7,9,0,5,2,3,0,0,0,0,0,0,8,17,0,0,0,4
4.0,211,2019,8,8,5,17,0,6,1,0,1,3,5,0,9,4,0,3,0,0,3,0,0,14,11,10,31,8,6,9,0,18,8,10,0,8,3,0,5,15,0,0,0,0,0,0,7,0,2,5,11,1,1,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,24,2,0,0,4,0,7,1,4,1,0,11,0,12,3,0,0,1,16,2,0,4,0,0,0,4,0,0,0,11,0,1,6,2,0,0,24,1,1,8,0,1,2,8,0,0,0,0,0,0,1,20,0,11,4,8,0,24,16,0,4,9,0,3,0,11,0,7,0,11,10,11,0,10,0,2,0,0,0,0,0,18,3,4,0,1,0,0,0,0,0,4,11,0,0,1,9,0,0,1,8,0,19,0,0,0,0,11
4.0,211,2019,9,3,11,2,10,1,1,2,3,0,3,0,0,7,0,2,6,0,0,3,10,13,0,6,0,7,1,15,0,6,7,0,0,13,7,0,9,5,2,6,0,0,0,11,0,3,0,0,40,10,8,0,0,0,0,0,3,0,5,8,1,4,12,0,0,2,10,0,0,1,5,0,0,8,0,10,7,0,0,0,0,1,14,1,1,4,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,5,0,0,8,1,0,0,0,0,7,1,0,9,0,2,0,0,7,5,8,4,2,0,0,0,4,19,7,4,0,0,0,1,2,4,0,0,0,0,1,0,3,2,0,2,0,0,6,4,0,0,13,0,0,1,0,0,19,0,1,6,1,0,0,0,0,0,0,1,3,0
4.0,211,2019,10,0,3,0,0,0,7,8,0,7,15,5,0,5,0,2,0,2,2,7,5,2,0,11,8,6,22,10,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,6,3,2,0,0,0,0,0,3,0,0,18,0,3,0,0,0,1,8,14,3,20,5,0,4,0,7,0,0,11,3,0,0,2,2,8,0,2,0,0,9,0,0,14,0,7,0,3,0,2,0,1,8,0,0,0,0,0,9,11,12,5,0,0,0,1,3,0,0,0,5,8,12,8,0,3,3,2,0,1,15,1,0,4,7,0,0,0,6,4,0,0,0,9,0,9,2,1,0,5,0,0,10,9,6,1,6,0,0,0,0,12,1,2,6,0,0,3,0,0,0,0,6,5,17,0,2,1,0,9,0,0
4.0,211,2019,11,0,3,3,0,4,0,0,4,0,0,0,10,0,5,1,3,4,0,6,5,0,0,0,0,19,1,7,0,2,9,0,1,4,0,0,0,8,0,28,0,4,0,3,0,0,6,2,1,3,5,0,6,0,14,8,7,0,0,0,0,0,0,5,0,5,0,16,1,1,1,0,0,0,0,0,4,3,0,0,12,35,0,2,24,13,6,1,1,13,0,18,3,14,0,5,0,0,0,0,0,4,6,0,17,0,5,4,0,0,0,1,0,0,3,3,9,0,0,0,17,0,4,0,1,4,0,0,3,0,0,0,2,0,0,0,4,0,14,0,0,5,8,8,0,3,0,4,0,9,0,0,0,2,0,1,0,0,10,3,0,0,0,0,11,0,1,0,0,0,2,10,4,0,10
4.0,211,2019,12,6,0,2,0,7,1,0,0,8,9,3,0,0,0,1,29,0,1,0,3,0,0,0,3,0,12,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,0,2,6,11,0,6,0,0,0,6,16,17,0,2,0,1,0,0,0,0,0,0,1,1,0,0,29,6,9,5,0,0,0,14,16,11,7,1,11,4,0,2,2,1,25,0,0,4,4,4,11,0,2,0,0,0,0,22,1,0,16,0,0,0,0,0,1,4,9,4,3,2,0,7,4,0,13,0,2,0,2,0,13,0,0,0,0,1,4,4,1,0,0,5,9,0,0,20,0,0,2,6,0,0,16,1,0,0,0,0,0,0,2,0,3,1,14,1,0,0,1,7,0,0,8,0,0,1,5,3
4.0,212,2019,1,7,0,0,0,7,0,0,2,12,99,0,3,0,0,10,0,7,0,2,4,0,0,1,0,5,3,15,5,19,0,1,0,7,0,1,18,207,3,0,0,0,0,24,0,0,1,3,0,0,0,4,0,11,65,2,0,1,0,8,1,0,13,12,4,0,5,9,0,1,2,2,5,0,0,3,1,0,4,3,3,11,0,6,3,38,10,0,0,9,5,17,4,8,0,0,1,21,0,0,11,1,0,0,12,0,0,0,0,0,0,3,0,2,8,4,0,6,4,0,0,7,10,5,7,8,0,2,0,0,1,0,6,0,2,3,32,0,0,0,0,17,0,10,0,0,0,0,17,8,0,8,0,0,0,0,0,0,10,3,3,3,1,2,0,4,0,10,0,0,9,0,0,3,2
4.0,212,2019,2,1,0,0,0,0,3,17,16,0,60,0,0,0,6,5,11,4,0,0,0,0,6,3,2,0,0,13,9,5,25,0,0,12,0,3,0,224,0,0,0,2,4,24,4,4,12,0,7,0,0,13,5,3,111,0,0,0,0,0,6,4,7,3,3,1,0,0,6,0,10,2,0,2,0,8,7,1,0,0,7,9,0,0,0,40,3,0,0,1,0,0,3,0,0,8,0,24,8,6,0,9,5,2,20,4,0,2,4,0,0,0,0,0,9,0,2,6,13,2,2,0,5,0,1,0,4,1,6,3,0,0,0,7,0,0,26,4,15,0,2,12,11,12,0,0,9,0,0,6,9,4,0,0,3,5,0,0,0,0,15,9,0,6,0,0,9,11,5,0,0,3,0,0,0
4.0,212,2019,3,0,0,0,4,1,3,3,1,0,55,0,0,0,2,2,0,4,0,1,0,1,3,5,0,0,0,41,0,4,21,0,0,6,0,3,9,508,14,0,0,0,0,36,10,21,1,0,0,0,2,0,0,11,129,0,0,3,5,3,22,5,7,0,0,0,9,0,5,0,0,0,4,8,0,31,0,10,0,1,0,47,0,0,4,35,0,0,1,2,5,9,0,3,13,0,0,48,10,0,0,7,0,9,13,0,0,0,0,0,10,18,0,12,16,0,4,0,0,5,0,0,0,0,4,2,0,6,26,0,5,0,0,0,0,0,17,2,0,0,0,2,13,19,0,1,1,4,2,36,4,9,2,1,3,9,0,0,0,4,0,2,0,0,0,4,0,18,6,0,0,4,0,0,0
4.0,212,2019,4,7,7,1,0,2,0,3,0,1,59,0,17,0,0,0,18,6,6,5,1,6,0,7,5,0,0,18,0,5,7,7,0,4,0,7,1,359,0,19,0,6,0,61,70,4,0,7,0,4,0,17,0,0,95,0,0,6,0,17,7,0,19,9,8,12,0,5,4,0,11,2,0,20,11,61,4,0,0,3,8,22,0,8,23,31,0,0,0,4,0,21,4,3,0,0,13,72,0,0,3,0,0,0,19,4,2,0,8,4,0,0,5,0,1,0,0,1,3,0,2,0,0,7,0,0,0,4,0,0,8,2,15,0,0,17,26,0,0,1,0,0,3,14,13,2,7,4,4,19,0,0,0,0,0,0,2,1,0,0,5,0,2,8,2,0,0,13,11,4,0,7,0,1,8
4.0,212,2019,5,1,1,7,20,0,0,0,0,0,66,1,0,1,0,3,7,6,23,0,2,3,2,4,0,4,2,30,1,0,3,2,0,9,0,10,0,306,6,0,6,4,1,15,84,0,0,0,2,10,0,4,1,0,78,1,3,0,0,0,9,4,23,7,0,0,0,0,4,8,0,0,1,4,16,58,4,0,3,0,3,12,0,7,7,19,0,0,5,10,2,0,16,0,3,1,5,83,7,5,1,0,6,0,1,1,3,0,6,14,1,2,0,0,6,12,8,0,0,0,5,19,0,6,0,5,0,0,0,25,11,0,1,0,0,5,11,0,0,2,0,0,2,0,1,6,5,0,0,18,1,3,3,0,11,2,12,0,0,1,5,6,0,0,2,2,11,19,0,0,0,0,1,0,0
4.0,212,2019,6,5,3,0,0,0,0,11,7,0,84,0,0,0,2,12,0,22,8,5,0,1,5,0,3,0,3,29,0,8,1,0,0,0,0,3,17,198,0,4,0,0,0,33,77,10,1,11,6,0,0,19,13,3,107,24,0,2,13,6,9,0,0,0,1,21,15,0,9,0,0,0,2,18,8,26,0,0,1,19,0,10,0,0,6,48,0,12,1,3,4,14,9,0,16,0,0,70,0,8,0,0,2,6,25,0,7,0,0,0,13,0,8,1,5,0,0,0,17,4,6,0,0,5,5,10,6,6,0,0,1,0,5,11,0,10,23,1,0,7,0,5,2,18,10,0,3,11,7,18,0,10,0,0,0,0,3,0,3,0,0,0,2,0,0,6,7,11,4,2,0,4,0,0,0
4.0,212,2019,7,10,0,3,0,0,0,11,0,2,62,1,4,11,0,0,0,13,10,0,0,0,17,3,11,3,0,33,0,8,15,0,3,11,1,0,0,104,1,4,0,8,1,34,96,1,0,0,0,0,1,11,0,0,125,0,2,12,0,32,2,0,12,4,2,2,0,0,0,0,0,2,9,22,2,0,7,5,2,10,14,18,1,9,4,45,0,0,10,0,3,4,0,0,8,2,0,90,6,2,4,0,7,0,13,14,0,0,0,0,4,13,2,0,8,3,3,0,15,5,7,6,3,1,0,1,7,0,0,0,0,0,0,10,0,8,34,0,15,0,12,17,0,9,0,0,6,2,0,18,6,0,0,4,5,2,3,4,7,1,12,0,0,0,12,0,0,22,15,0,7,5,0,18,0
4.0,212,2019,8,0,0,0,0,4,1,3,0,1,85,8,0,3,0,0,15,7,16,0,0,0,3,14,0,1,1,29,3,5,14,0,18,27,4,0,12,115,12,0,4,0,0,27,72,0,0,0,1,0,0,6,0,9,89,0,0,0,4,3,1,3,5,9,2,0,3,12,0,2,0,2,0,5,0,19,2,1,5,0,0,23,2,0,9,36,4,0,0,8,0,1,4,0,11,10,4,82,0,0,9,6,0,0,19,8,8,1,4,0,0,0,1,0,7,0,0,3,11,19,2,0,0,7,5,33,11,4,2,0,0,0,4,1,0,0,27,7,16,0,3,1,7,0,0,1,8,0,5,24,0,0,0,0,5,9,0,0,0,16,0,0,0,7,9,3,7,13,5,0,0,0,2,13,0
4.0,212,2019,9,13,2,14,8,1,22,0,0,0,78,0,0,0,0,0,0,11,7,0,0,0,0,0,1,19,8,24,0,0,7,4,0,1,0,0,6,117,0,0,0,0,0,20,58,0,1,0,0,3,4,29,1,0,83,2,0,0,18,7,0,7,11,8,13,9,0,3,0,1,12,5,0,15,9,6,4,0,0,0,4,15,4,0,6,38,21,0,0,0,0,0,7,0,0,41,0,83,11,4,0,2,1,0,14,4,6,0,2,0,8,5,0,1,12,5,13,0,18,0,0,19,0,0,7,2,0,4,15,9,0,7,2,0,2,4,29,10,9,0,2,13,11,6,0,6,0,0,1,20,3,25,3,1,2,4,7,3,0,0,0,0,0,0,13,16,0,17,6,3,1,1,0,4,8
4.0,212,2019,10,0,0,2,3,5,0,0,5,0,57,0,0,11,1,0,0,0,4,0,0,0,1,0,2,4,0,38,0,3,20,3,13,2,0,0,17,385,0,0,0,0,11,35,124,0,9,6,0,4,2,0,0,11,87,2,0,0,0,0,0,31,7,4,9,13,4,2,0,0,6,0,0,33,0,0,0,0,1,2,0,14,0,1,10,29,0,3,0,10,5,0,5,0,4,4,0,65,0,0,3,2,0,0,11,12,0,0,0,1,0,0,7,8,7,0,4,0,6,0,3,5,9,8,0,7,0,5,0,7,0,8,3,5,2,4,17,4,2,3,0,18,23,0,0,13,3,2,7,21,0,0,3,2,0,4,2,0,2,0,2,6,0,0,9,0,0,10,0,2,9,0,1,0,5
4.0,212,2019,11,0,0,0,1,0,1,0,0,0,52,19,0,6,0,0,4,14,4,6,0,0,11,1,3,0,0,29,3,17,5,0,0,3,0,0,4,388,0,0,0,3,0,26,206,0,4,4,0,2,0,0,0,3,60,5,13,5,0,0,3,3,19,3,5,0,0,1,0,0,0,0,0,29,5,4,4,7,9,5,8,15,4,11,1,26,0,5,0,0,22,6,0,3,3,1,0,68,0,0,7,5,14,16,4,0,0,0,4,0,0,0,4,9,0,7,11,1,0,12,11,0,0,8,0,0,2,6,1,2,0,0,3,3,14,0,43,0,15,0,0,0,1,0,0,12,4,12,15,38,11,0,0,0,0,12,7,3,0,0,12,2,0,2,0,18,0,17,4,0,0,0,0,0,0
4.0,212,2019,12,0,3,0,0,22,13,11,1,5,57,0,1,7,0,2,0,4,10,4,0,5,2,0,11,0,0,26,0,0,15,0,8,0,0,0,10,399,1,0,0,0,0,23,227,10,12,6,2,0,1,13,0,1,68,0,8,3,0,2,2,0,14,9,0,12,15,0,7,1,1,0,0,11,0,1,0,2,5,0,0,14,0,5,5,30,0,0,3,0,12,2,1,4,0,4,0,73,0,0,7,0,0,0,14,1,0,10,0,0,1,6,1,9,0,17,1,0,25,14,0,15,1,6,0,0,5,16,0,0,0,14,0,0,0,0,15,11,0,0,0,0,0,7,0,3,15,0,0,32,0,0,0,0,10,3,0,0,0,5,8,1,0,0,15,3,2,15,3,0,2,1,0,0,0
4.0,213,2019,1,18,0,3,0,0,16,0,4,1,0,0,0,0,7,0,0,0,18,2,0,0,0,2,0,7,0,16,0,2,8,0,3,3,0,2,18,142,0,0,0,0,16,20,2,0,0,0,0,0,0,0,1,5,33,1,0,2,0,9,2,0,7,9,4,0,4,0,2,2,0,9,2,0,12,6,4,0,0,5,23,3,0,0,2,10,0,0,0,0,0,20,0,2,5,1,6,1,9,0,8,4,1,2,41,0,0,5,0,4,0,0,0,1,4,0,0,1,2,2,6,3,1,9,0,12,5,16,0,0,0,0,13,1,0,0,8,0,0,2,6,0,0,4,0,0,35,0,14,46,16,0,10,0,0,4,0,8,4,0,0,4,19,4,4,10,13,5,0,0,13,15,29,0,0
4.0,213,2019,2,24,0,4,0,0,0,0,0,0,15,0,5,1,0,0,6,7,0,5,0,8,0,0,2,4,0,10,0,12,7,0,5,0,1,1,0,222,3,5,7,5,0,17,1,13,0,3,17,4,0,0,3,0,26,4,7,0,7,0,4,0,11,0,0,0,7,0,19,10,0,3,0,21,7,17,5,0,6,4,15,0,4,10,3,0,7,0,7,0,0,5,3,0,0,0,7,5,1,0,0,5,0,0,4,3,3,0,7,2,2,2,10,5,0,0,4,2,0,0,4,1,0,10,27,0,0,0,0,0,0,5,5,2,0,5,27,13,0,0,5,0,2,0,0,0,3,1,0,7,15,0,0,3,3,0,3,0,17,0,11,0,2,0,8,0,0,2,11,10,0,0,0,2,2
4.0,213,2019,3,0,15,6,12,7,0,0,11,5,0,0,0,3,4,1,0,15,4,0,0,0,0,19,0,0,1,8,3,7,0,5,18,0,2,6,0,207,1,0,0,0,8,2,6,0,40,5,1,4,0,10,12,9,20,6,0,0,0,0,0,3,7,6,7,6,7,2,2,3,9,4,6,1,0,1,0,0,6,0,0,0,0,2,24,20,4,17,6,0,0,0,3,3,11,3,0,4,0,6,0,0,0,15,22,0,0,0,0,0,0,3,0,0,6,2,0,0,1,0,0,2,7,2,4,4,5,2,0,0,0,1,3,3,0,7,18,0,17,3,3,0,0,0,0,0,9,2,1,12,13,2,2,3,2,3,12,4,9,14,5,0,1,13,2,7,4,3,0,0,0,0,0,0,0
4.0,213,2019,4,0,2,0,0,1,0,4,2,0,14,0,4,5,0,0,3,0,0,0,0,7,0,2,1,0,9,20,0,23,0,0,6,3,5,5,4,231,0,0,2,0,10,18,0,0,0,16,0,1,14,3,5,11,20,0,4,0,0,0,0,0,17,3,0,2,0,2,0,9,0,2,0,9,0,0,4,7,2,2,9,2,3,2,0,13,0,0,0,0,9,0,0,0,7,1,3,1,8,4,1,2,0,0,34,3,11,4,0,0,0,5,7,0,10,0,0,10,2,0,8,0,9,7,10,0,1,0,0,0,0,0,6,1,3,0,8,0,0,0,0,4,3,7,33,0,0,0,0,30,16,0,1,9,0,4,4,7,9,0,14,3,4,12,0,0,0,0,0,20,0,5,0,0,1
4.0,213,2019,5,0,4,4,0,1,0,2,0,1,10,0,2,4,0,0,0,2,0,23,0,0,12,0,0,11,7,18,0,8,7,0,1,6,15,0,2,231,0,0,0,2,7,4,8,2,0,0,7,13,7,0,0,1,27,0,0,0,10,6,2,16,16,1,0,6,3,0,0,0,0,0,3,19,0,0,0,2,0,0,0,5,0,0,23,9,3,10,0,0,15,1,4,0,2,3,0,3,0,0,0,0,2,0,31,0,17,0,0,8,0,0,1,8,10,0,1,0,9,0,0,0,3,18,5,0,8,8,0,0,2,0,6,0,0,0,8,8,1,0,0,4,12,0,2,0,0,3,0,13,18,0,6,1,0,1,0,1,17,0,0,3,2,6,0,0,0,7,9,0,0,2,0,7,0
4.0,213,2019,6,0,1,0,1,3,0,19,0,8,17,0,4,0,3,10,0,1,4,1,6,0,0,0,2,0,0,10,0,0,11,1,5,0,0,0,7,182,0,3,5,5,3,13,54,0,4,0,12,0,0,0,0,0,24,4,0,11,5,4,0,19,6,1,1,0,0,2,3,0,5,0,4,0,0,16,0,12,0,0,0,0,0,0,2,5,1,0,4,0,0,1,0,13,2,1,12,28,8,2,4,2,0,2,16,0,0,12,0,8,8,0,0,0,10,0,0,0,4,0,3,0,7,0,0,2,0,0,0,2,0,0,2,0,3,0,34,4,4,12,25,0,0,0,0,2,5,0,0,0,24,9,7,0,0,11,3,0,10,0,3,0,0,2,0,0,2,13,0,1,8,6,22,0,0
4.0,213,2019,7,3,0,2,9,0,3,2,3,0,21,6,1,13,1,4,0,0,2,0,0,0,0,4,10,5,4,24,0,0,18,0,0,4,0,3,2,176,7,0,1,0,0,6,28,9,0,0,7,1,11,0,15,3,42,4,0,2,0,0,9,2,0,0,0,2,0,6,17,0,5,8,3,4,3,15,4,0,0,0,1,7,2,7,2,7,3,0,0,2,0,0,3,0,5,0,0,0,0,0,6,3,6,0,22,2,12,5,3,1,0,0,0,0,0,0,0,4,1,1,1,8,5,3,3,0,0,0,0,0,0,7,3,2,4,3,28,0,1,6,12,0,0,5,0,0,7,0,0,6,8,0,1,4,3,8,0,0,7,3,8,19,0,2,1,0,0,0,8,7,0,0,14,0,0
